IMSI,score
a5a338d4e3e003af3388f599b8065172,0.539906462033
9e4ed42412ccff44de8f098147dfc05c,0.479208121697
47f54b4dd4694806f4261fb8c09a92bc,0.412675996621
ec7b26e3eb0c0d3f6e0cf1a8e9ce922f,0.450502504905
810d353ee0b04d9c5559936aca7b4dae,0.416034122308
3c87635c19abc42ef284a0c5302b722b,0.420742839575
6dda965bb8df3fc05cc9bce6f36bde25,0.513318459193
fd3632dcaef7b4d01ee780a87a411b45,0.423473040263
470e79102faf7df125a53495aa65c9fb,0.435768653949
8624ffc7bac132162d245a3e614ff571,0.474862078826
5303fdcef961da0793e6e869738acc21,0.42859223485
3de12dc3f4ed259391506d7cf22eaab3,0.433752954006
7e12382c014f2782b2d0fa1a8efab1ab,0.358121772607
04f527aad82b721b059c69ec6d3e4b08,0.366700241963
bd373f79d0efa0778f146520df930a85,0.478601346413
fb2e73693a69bfa082e3a3d7354be9b9,0.508096218109
c85dd2993d0d982aab6867623fd277fe,0.424075076977
bddaf705bc05a69eed26456082ddca89,0.570863564809
ac8b2cf10cc4ebe777d8d8f750a1a79a,0.429230411848
0b4aa21733d9d6773827da26379a9d00,0.515638649464
209effb6bd06527df3d090e50a3e04f5,0.439525743326
16c494cf865e2a094e6c7fb09581dc92,0.49810363849
e65cadcd2c9f15542bc2ad319dc912b0,0.465924163659
fbd121ca62fe709fe7b03c01431e0fde,0.557766298453
4b8d4cf154375d03ed9c51c403bdae1e,0.471195320288
9be60a5cf0156ea5056ad7dff8d877d6,0.382386475801
6eb637431a7bc3cd5c0c204d14e22b1d,0.454407443603
4a01dbd051dd8888f43ced728cefad1e,0.47013459603
fa0c6af9143744d3726e31579ba300a4,0.449369470278
6159e1516c868164467b8da2a95038ec,0.490082959334
78b1b492424dc62b8cc002461eceed6d,0.383285323779
02c8f0fe2d808178763c5dbf69bb7e60,0.383039077123
b896107d848d0d622d2182eb6064a0bd,0.395326683919
b06b8722fec0c2d7a1c9c3363e408211,0.501249363025
f6c096aa4e0e6bae9fef02b616d1a82b,0.391313324372
0e644c37eb75732852c6d1042c525758,0.37007488807
7bd640daa54b20e084fd22e53967bb78,0.521850069364
905148400c9b0e7da92ce9950818675e,0.437801361084
8b27df2cf73691ad6ae64fb16a5fa80c,0.387730459372
ac5e9d5a064cb33f0c7be7d2759a4e89,0.374170343081
df33316ac83c5893d7ec3f3fc6c027d6,0.472424606482
aa285ec5d245e5b63f4a9173ac1c8216,0.459881534179
2aae6e3a4a0ccb300443da4ed9b57858,0.458513021469
e8f309c45ef00682458458b4db9be3cc,0.532587309679
fcb23c8e5fe96c6e19ab1dad042294b4,0.366115917762
df4f804e07ce9f90f027d6b73d47802e,0.354815781117
29b66989d51729d4fcbc09df82627b91,0.416716585557
a724a8475322e2257c882c03012709d2,0.457564751307
89582360b2d951c36c0414930404b97e,0.490679631631
8bcb9ebde7ba73a71f31d54644c5c292,0.509707629681
28e69934b396098c3dc8c9d190c2fa4c,0.404867480199
b36b4cc1f6008d31f8503abc3f4cb2c5,0.434126297633
f9afd6bd0454b115693bac6b7250c18b,0.38538813591
c23189c3b89e9a181549f3c885e270d2,0.379959265391
8999abd721632b6e74e83cad1195000a,0.474851936102
fdfea0cb1f4440dca1c707e4cc38b3b8,0.372724612554
28c7e00d5039e3a370610561eb1288ca,0.398916453123
f795bc986515131d539fbb283ffb6ea1,0.425610731045
6898201dac8b943deb70246bf6a7d8c5,0.420374423266
d4ad3f6f2300212fab7f12b51b6e4416,0.538288374742
3b2cd8c8a400dcc5ee67516195c55d5b,0.414759427309
0ab3032ab8a170f094434702a51f458e,0.391317427158
a0de1ea4f889951122f3cb70afedf12b,0.444649845362
9fd8e9749690aff193b1799693e32dfc,0.507253388564
ab9e567fac81bd0e523c3b1d2c585d79,0.416162023942
11ea7c751b44c9d516c782bccb26b2e9,0.379737347364
f60724b5b390a3fe361709481c8265f1,0.450784484546
2ca633621b55ec0953387a50c7dc5c92,0.406278550625
898e0d14a505932acc1bfbb93d9a3dc4,0.393865615129
25529adb55d76f48c207ba6ff2d5b3de,0.537316580613
de5fc355a6966a5601d48be3ce837f2e,0.415667682886
0af231ec17e51727ccc1d537376b7429,0.473372360071
59262343978f9e340d2e2161b4e5df98,0.457292636235
dbe0ee263ae1dcd1cdee89f43dc4741a,0.385123858849
b2b3a325f6488240568590174174905f,0.405867666006
8a30500b8cbd682f53c38f577450b80a,0.334770212571
7af46759fa83a1a1324835b876834373,0.495395541191
e5f844263d38590eac476ea575ff5602,0.34971811374
144f8868f2c5c4097a5374d1d6120aed,0.473997195562
f7f590ee965b4a7be8f72af779ea2646,0.456093062957
2387c66d9083888ad72b08f21c37fa06,0.470243175824
cc8120c55f9dadadc9df8e22ce9d9182,0.399958610535
9e5694a9b046f1089b7d27b3439659c3,0.436702430248
75b42cf8baff81fd32c9343077d26639,0.367779533068
e2cb8f336b382061e34ba0643d11eb03,0.411479940017
0f678bdcc385e87b739e14f189f27b1b,0.411259671052
378171691702b6a87d02e3907f3e23e2,0.460687994957
51a1aa57aa9e787121e682e7c059d5f1,0.449456512928
788ac6a7160446706f50e82498962e89,0.433498829603
