IMSI,score
98912987fcbd881aa73f7e2829a8eab2,0.473177433014
b9cef8f8dd095de14caa8e1c91748eef,0.503402491411
9910b6fe0852a75c1651d51b2870f991,0.526949683825
dd2216025c88c4d73f27045ac1872274,0.470034082731
b48bc71346d4c21329029272603d00b0,0.522123157978
ff41243c833ed7d43aeb2ab0dee8499b,0.476962109407
4c21900a1c7540f640f0ff4070d4f1f7,0.380958408117
4bc4e84ab82a51b8ee336df04ac32c50,0.403509408236
714abeddaf5962e7654a2eacf0575bf8,0.489070733388
e67c57e5693d39c4682320b5e12ea3ea,0.474445283413
5576747b3a30dd875a85d4e5db606a95,0.429257750511
81e5fa0561493179bbb5a36467ae0718,0.366521130006
025d8aff05fa649aeaf03dd374784243,0.470213462909
fe614be1c193a98a7b082ddc98d7b99a,0.452868809303
7d33940b19427a11093c9ee4a8444df0,0.445704321067
f0e8b4a275c4a5919aa84348ac6c0388,0.450406660636
ba1111b779616eeb92df06facccfaef7,0.499713689089
65b2e58628053f66dc42fefc1dbfc568,0.483855426311
dd35fdf5e25297a342e243a247dac544,0.474010318518
612621c77424ff270e9b5ba8a6699d19,0.429489443699
fc40d0b5a28a634a043a867efcad9429,0.516016344229
cd32b00dc3e366e574f9241466ed9b91,0.441320498784
8e68d3af78750535406f353e20395bae,0.465855886539
994ff32498daca29053b1fee18c97550,0.445849657059
ee115577c467792ef5a33dd42ffb048a,0.482064912717
b65ee9b6192cbbbcc4282af1ff6f2035,0.469237138827
02885f4927a289fb1f2be3e397fb286d,0.411895523469
8a3a79c6031f45286433c99c885638ec,0.50746623675
48af2c550b72ddffa7f80a25961b081f,0.461346367995
3df63b3de5a04f2caf95a74b3e39e48a,0.462019960086
8611e8632977bbfbf307ce2337e7bd48,0.488638659319
e4cfc4c0d680f2073efcb7edf5c90d7d,0.451071063678
9bce1d4990f05b88c70b498636b23d54,0.529079198837
6a1c7f7c36b19f1cb5f6fca629843bbf,0.451867928108
c42cd5cf0ddb85bb3985aa60a04127c5,0.425654838482
9e89efb55514b2c37323b90ca181cdfa,0.471731245518
8534d5fb67dbf35f825993fc5bc2e17d,0.402215292056
889d0b89007a79fd648ed42046b79e10,0.545818865299
e20d3b4ec12cf6f5ca0be1d025499a59,0.452558249235
4359d2d04da43c8028d1956935d73a9f,0.468379507462
37c6bf69895ea0c57670474824e6581f,0.517970323563
17d7b13014d00e8f8726b357af528332,0.466580659151
d0704907560c8c45ccc81af6177778f7,0.547022263209
3ff85773bf9f01c75e33e554c2d50811,0.372556736072
ff81d34d3c6c85747ce3953b8de5f354,0.472521374623
ca998f046ea92e91b4757140bcc80cac,0.4696897765
cbf7867fd19180871c9be19763d1ce20,0.480400413275
cfe8f4adfa045c3a0b42ffb3c5894ca8,0.383387635152
2164249cf29254e70c2e85d723500d32,0.457992513974
4110aafa9a293af605818ee01dc35d3e,0.454166938861
6a5d1ddc567add4235c8644093c6b3d6,0.424520522356
1f336dc3fdbf7a640de9e145da4e963d,0.464181452989
6f0842fef020db761686e831e806b5b7,0.426291892926
1f7b813c9c8530b1fd0a1dfc5ef0c301,0.410717060169
0510fb462fff5dfa326515d4631ad62a,0.472403218349
9a6943ca67e312e750ac8942fac2f467,0.462530642748
6dece92ed2e9c3df0cfc2a44da35908c,0.452070266009
18046f116d0894fa06db28b034d0f801,0.50976028045
797e51ca819e93338298335f1ca50aeb,0.457668085893
ca51e5c975414843955808d7b7ad21bb,0.458582450946
d69036776180efc82fa8dd64ea11286d,0.46348314484
87de90037576a1f6bb4b0e0c8200daae,0.442599395911
8e47a56a71b274676c83b71408d7f3d5,0.459307303031
fd9b716806574cd17f120629768a8a6d,0.4994884034
14aabad63e703f22fd5f9f44451b37c8,0.417260070642
33cfa97b98678309aef8f402f0725f30,0.51106518507
af1970d81af648fe76b249f0b97d8783,0.457724084457
0eca969e7b43398886116cfbf7da6978,0.382281770309
8cc6898ad2a33474ed27f2faf7e7ed31,0.42120774587
960ea3b1e2215267ad6087bfa4097f1f,0.427390436332
d48056e07aa44ccfcef829b402d6a606,0.392171710729
7f6491a35f9810713c166dfd95bbd521,0.51262229681
467754f071c0a183e9e5b661ab0f9fd6,0.409702251355
17238b402a11f8ad15a305f4dd6d6c3b,0.493537465731
f998cb782f7d5cc08a7a304b287c48e9,0.409397790829
f60912c545a5024c1aee0059d7cff676,0.459500273068
90af22742dc03273a29760f512fb64a9,0.503550986449
b182f28212388a6746492113f866a080,0.4469247063
f4a77d770433baba323b7fd6ea25b9af,0.466263085604
538ee7ae85c44471ce919a47b0ec118b,0.460171987613
e1ee214a247b9fbb52efabdca62544da,0.474758774042
f3bd00cd7e10a5f90cd2cdfd357438a3,0.511003096899
8a56ec3c011f7aa9ea1e3db2fe28a0b6,0.416135758161
0da03241ad21c967a002b0e163929174,0.503213465214
e703571814a0aaa0672832e915e6c981,0.434024631977
ecfd425f9ec3bc9731e4d2ca8c7c2cd2,0.553183297316
a69b7a63be20599112d9893846b2d1a9,0.561458408833
3ca684dff117b958f3a48bf3163e2f24,0.484002093474
bd21428f636e230b5dcd4afd450dd22c,0.409713059664
6464458529bf1fb1f7d365bae6757daf,0.438792854548
30044abbd4e07e1ee7e046b73d56d255,0.488564749559
0a07156eae185e7e5f223502a80538ec,0.470804552237
19e8cb88850b46ef65b06fdd7a567b99,0.503365337849
38e7ec99c15cefb012034b0ac1fcd197,0.467378824949
9961fbf49e0c94cce4b04e3397a95e0d,0.502109030882
1c829b2d7af6a98c864833fde2db1fb4,0.44489817818
ce51b15eda2a2313c255113cd696eb0b,0.519249220689
9c51e6ce51aa8bf9a842b82c692c6b1e,0.522615591685
2d4a14f822a52196333a3b5e379766b5,0.510551989079
2ba9e170a6d47bac963d5806413efa83,0.493483354648
cf070902e45e55103bab77bc7f8e4dc1,0.456637481848
8d661dc608bbdae68bd4f3ee50ec2183,0.491726110379
fa757a23aa031883ecea76bf5896b844,0.527046223481
0dc1df23e86a9ef7427d0b7f34c9f72f,0.409220765034
0c8ca6cfbffec6a89b79af2d620b6545,0.45398102204
7325bd884e824ff5f1c13e1daf3a3100,0.433817595244
a9357da82732c9cccb345414d7ca0607,0.500146090985
bfd36e7dd310ca6c13ffb31236a4360a,0.467673858007
8d8e49140b756b2f382daf4f82027fe7,0.539012908936
d87cc9d9f9c129b48fc20191ab3a37aa,0.439464400212
a06a94dd2d0f74a869003e1dbb9b5f02,0.500330915054
12066eaa5d29f6e932b4a9275ee7e0dc,0.496595819791
551eaf0f0fcff44d6f9c4756ac9edf53,0.484730144342
4ad18d49ad13681414407652af673dd9,0.535452187061
45cae83aa7125368b345aba9edb42bd8,0.423896312713
d54abb09f1181e3ffcaf1cbf97f097ca,0.384185095628
7f62456d0f81cae57c43c36ef1a9edd1,0.476539800564
2e3fba4a178c201a316165cbe7fa4856,0.429327428341
0999e84c41aa8def25b1734a95291ac1,0.491826335589
d273fedf544446ec1af46d77c1429a11,0.470360775789
63e6d6e76923a721363b2c970c0d4ba7,0.506577134133
74af93ad05535c7798ddb78f1c0f18b4,0.446630358696
bdc111ea078deed5894b532013e3c816,0.485145469507
90f56fcb04cf8f19d9de52090da9bdd8,0.399222870668
e050809196b2c2e2d06fe33c38528608,0.502062956492
d7f6324a6bd05571e88bcc8ce58c1009,0.384654472272
3762b00502ea6a0c07a8459c7d1f0dd3,0.47210886081
9bcd10af99c25ce06a0fa6b26d2f5e9b,0.459713796774
a033647b6128f29f6eaa80d0303a6d43,0.437475999196
bb6bd8469c68c63e21bf45c3034e1dab,0.457550625006
7899405b97cc013d7bcb1cc0ec73351e,0.451905995608
64ebf5b5e027e10e95e152144c29b3a4,0.511413494746
d77402cab95bd70bf56ce43c483810c3,0.562518457572
691667c5fb82f502376274ef647df86f,0.433553874493
8cdb3fe51582aa434eb7d41ede1808f2,0.448542376359
82dc30f8684ee3f6a1bcaa2273f9d5a4,0.516856869062
0491ae6248b99582dcbd44a9c1a72510,0.440450032552
7862ef3b5f4fb7d57308c38c05d027ab,0.438952455918
1d904b9ebc96272c61c7823eb8231740,0.475498735905
